id,income
0,0.016113877
1,0.72867864
2,0.14613058
3,0.9976131
4,0.034410246
5,0.0041606827
6,0.23691618
7,0.0615417
8,0.0039141653
9,0.4593203
10,0.8513093
11,0.99519426
12,0.6188152
13,0.016200729
14,0.7380193
15,0.7966555
16,0.3820059
17,0.022036636
18,0.024173286
19,0.0018307448
20,0.00064626057
21,0.985444
22,0.63114274
23,0.002029705
24,0.98855525
25,0.41890267
26,0.010237603
27,0.788383
28,0.0021807721
29,0.0046956637
30,0.010944459
31,0.040617406
32,0.00087809213
33,0.20087667
34,0.038507324
35,0.7920664
36,0.2513849
37,0.36733007
38,0.005915604
39,0.003305489
40,0.7533796
41,0.00064228533
42,0.28502303
43,0.012365241
44,0.026523303
45,0.0041356743
46,0.9832319
47,0.1490071
48,0.0096942885
49,0.0037208812
50,0.105436996
51,0.009588848
52,0.002637095
53,0.0023563437
54,0.0720356
55,0.39791232
56,0.09620607
57,0.021668691
58,0.74227685
59,0.013852994
60,0.29657063
61,0.35753757
62,0.0025136755
63,0.07551929
64,0.069583975
65,0.012233333
66,0.013498187
67,0.025418518
68,0.9934483
69,0.00096453883
70,0.49704507
71,0.18662788
72,0.078550905
73,0.02678087
74,0.0011547743
75,0.6723583
76,0.007009027
77,0.22728547
78,0.2695679
79,0.9983689
80,0.03650391
81,0.0602255
82,0.06395203
83,0.013648545
84,0.002687056
85,0.9897406
86,0.15826316
87,0.1822845
88,0.0047567235
89,0.34751076
90,0.030055523
91,0.002361281
92,0.07076484
93,0.088722646
94,0.0042203325
95,0.23575914
96,0.09816304
97,0.58103967
98,0.014348638
99,0.17455931
100,0.002909351
101,0.07074692
102,0.40164092
103,0.0468563
104,0.41302198
105,0.2821334
106,0.05100701
107,0.48317733
108,0.026840888
109,0.9960515
110,0.75150794
111,0.0066859503
112,0.005322255
113,0.39803246
114,0.29103166
115,0.018311286
116,0.00027479662
117,0.79108316
118,0.0054739164
119,0.0789423
120,0.0059228623
121,0.0010297628
122,0.96336204
123,0.31673065
124,0.00972336
125,0.022594782
126,0.08079886
127,0.9922799
128,0.45420137
129,0.43385252
130,0.014989734
131,0.066559665
