id,income
0,0.07983623739799732
1,0.6582271151243331
2,0.5730851028239949
3,0.8869099113876704
4,0.12556711185732514
5,0.00014334058442741352
6,0.12149425698453968
7,0.18108323160476053
8,0.008165833987001696
9,0.4894760129397741
10,0.7593145978828313
11,0.893705195831207
12,0.5585018066049393
13,0.010623883698648898
14,0.6308685626812405
15,0.6863828249424839
16,0.32703227373820815
17,0.04031429879456556
18,0.03777981369668858
19,0.0019287918119294258
20,0.02953748610840573
21,0.9397968658547136
22,0.512055169751725
23,0.0025052262152085924
24,0.75973188079229
25,0.4060518688054784
26,0.021442810366623384
27,0.7499522546028171
28,0.0009008102481139837
29,0.005101511519082927
30,0.04676260364867487
31,0.006329236038764893
32,0.0013689493843111304
33,0.10540721667723071
34,0.07328340675013521
35,0.7451590530520608
36,0.13261766160053423
37,0.11342453435636544
38,0.0199242181017126
39,0.044569017140612205
40,0.6788808794101954
41,0.002999474858190963
42,0.2148962377580957
43,0.02253186974072876
44,0.037924697314175554
45,0.019883146605240626
46,0.37281473119370145
47,0.030636209425395685
48,0.01871740342839453
49,0.00915302915964167
50,0.09772055866873954
51,0.015238862876498664
52,0.03985443855990869
53,0.0031515049631390033
54,0.7316127220610872
55,0.34277127065883317
56,0.23229196823689244
57,0.01618570818061752
58,0.6209443011867507
59,0.0357914689990588
60,0.27622915673336035
61,0.31863598862561604
62,0.1539703256630395
63,0.06559184993955332
64,0.0474951716816881
65,0.026001403810647413
66,0.026476462278687992
67,0.018381657182720255
68,0.29175663276092306
69,0.0017546011118348905
70,0.4063551907865871
71,0.1964832359647971
72,0.11209018444488136
73,0.03224717001075338
74,0.0073241544856163954
75,0.47947230903318677
76,0.016552628969892343
77,0.2667461888785334
78,0.20334691185474174
79,0.959073999234184
80,0.15684661453040513
81,0.02385202801793881
82,0.05847773563761716
83,0.011425661556070072
84,0.016735719929806082
85,0.8104207228576948
86,0.10773312270640514
87,0.2683841892667793
88,0.014198823968129834
89,0.3701001334153128
90,0.023012085221971446
91,0.05263856543886634
92,0.09375222117020796
93,0.12850311587221308
94,0.016226436542953415
95,0.6104564734304441
96,0.08102719801975469
97,0.6401569072078588
98,0.024478871618809423
99,0.4020810303083343
100,0.005837242815871132
101,0.12777814371096827
102,0.3955624691268782
103,0.08258509725884378
104,0.2960312886186684
105,0.2768728140886225
106,0.07052254819681475
107,0.22265321713787023
108,0.052249251985627646
109,0.821711643379574
110,0.688896322946474
111,0.2127760797015583
112,0.023122632491465914
113,0.34175427344875103
114,0.3673746693249648
115,0.0288303035604067
116,0.0016819270340907798
117,0.6697586033606381
118,0.01530546355212008
119,0.09496275081905564
120,0.018304805928849536
121,0.003931289277960567
122,0.4614700925709384
123,0.24924700482149428
124,0.01891296009601413
125,0.01967677947841545
126,0.14075603597938666
127,0.6368795998855096
128,0.39667311052172916
129,0.34049323692427463
130,0.046848244329089885
131,0.20702828200343784
132,0.026916730692363004
133,0.12599173316312856
134,0.3138948542393451
135,0.010954061949459587
136,0.6138058043120639
137,0.17146004906642898
138,0.5192368035398082
139,0.6865123222474069
140,0.0077974485587087436
141,0.09740215593247464
142,0.013781726942944836
143,0.0020582711548492233
144,0.23131139698662828
145,0.6204852611408945
146,0.7625807516152256
147,0.00972639952724694
148,0.2864320672049284
149,0.5638631123222666
150,0.27118007242838044
151,0.026386926235483058
152,0.4339344794970229
153,0.7500594841517262
154,0.160002614552277
155,0.0013447388137174626
156,0.45990436098191345
157,0.8380594503055611
158,0.0224097112609395
159,0.005643526740771976
160,0.06750568050552985
161,0.05308757625797839
162,0.054383180681034614
163,0.0022909703435276753
164,0.007923396529916396
165,0.00867511325511677
166,0.022068468717621248
167,0.5842935974921939
168,0.6937626223732941
169,0.4437088741627855
170,0.7532611843368076
171,0.04152356111576543
172,0.15256398734535256
173,0.23131199943632608
174,0.015184454966846119
175,0.941725262356835
176,0.006602379257133085
177,0.24387543673363252
178,0.46299993562545894
179,0.9781765361076147
180,0.04231628401788478
181,0.3739504017622407
182,0.030906288857167973
183,0.17515062885506227
184,0.5829667884933976
